date,home,away,team,PTS,FG%,3P%,OREB,DREB,AST,STL,BLK,win
2023-01-24,NOP,DEN,DEN,99,48.8,33.3,7,27,27,8,5,1
2023-01-24,NYK,CLE,NYK,105,49.3,51.5,9,33,25,4,3,1
2023-01-24,NYK,CLE,CLE,103,46.0,36.4,10,31,29,8,4,0
2023-01-24,PHX,CHA,PHX,128,50.0,56.4,15,40,38,3,10,1
2023-01-24,PHX,CHA,CHA,97,40.6,24.0,10,30,19,10,5,0
2023-01-25,GSW,MEM,GSW,122,50.6,43.8,14,30,33,7,5,1
2023-01-25,GSW,MEM,MEM,120,47.7,32.3,11,25,26,10,3,0
2023-01-25,HOU,WAS,HOU,103,43.3,17.9,17,40,29,5,10,0
2023-01-25,HOU,WAS,WAS,108,39.8,31.6,15,33,27,13,7,1
2023-01-25,LAL,SAS,LAL,113,44.4,30.3,11,45,25,12,9,1
2023-01-25,LAL,SAS,SAS,104,37.7,23.5,17,31,22,11,2,0
2023-01-25,MIL,DEN,MIL,107,47.4,43.3,7,42,16,11,7,1
2023-01-25,MIL,DEN,DEN,99,39.2,32.4,15,36,21,9,5,0
2023-01-25,NOP,MIN,NOP,102,43.5,31.6,8,34,25,4,7,0
2023-01-25,NOP,MIN,MIN,111,48.8,37.9,4,32,23,8,5,1
2023-01-25,OKC,ATL,OKC,132,52.0,44.1,12,25,31,12,2,0
2023-01-25,OKC,ATL,ATL,137,59.5,37.9,11,35,26,5,6,1
2023-01-25,ORL,IND,ORL,126,56.1,53.6,9,25,34,8,7,1
2023-01-25,ORL,IND,IND,120,48.2,42.9,10,22,25,14,5,0
2023-01-25,PHI,BKN,PHI,137,51.2,47.4,11,25,26,10,4,1
2023-01-25,PHI,BKN,BKN,133,64.5,53.8,6,25,29,3,4,0
2023-01-25,POR,UTA,POR,134,57.3,47.2,6,35,26,9,4,1
2023-01-25,POR,UTA,UTA,124,52.2,48.8,8,27,32,5,5,0
2023-01-25,SAC,TOR,SAC,95,47.9,40.6,4,30,29,6,2,0
2023-01-25,SAC,TOR,TOR,113,49.5,30.0,11,30,28,12,8,1
2023-01-26,BKN,DET,BKN,122,45.7,34.2,15,25,24,5,6,0
2023-01-26,BKN,DET,DET,130,50.5,40.7,15,33,27,12,5,1
2023-01-26,BOS,NYK,BOS,117,41.0,34.8,15,39,22,4,4,0
2023-01-26,BOS,NYK,NYK,120,45.8,34.2,10,40,17,5,5,1
2023-01-26,CHA,CHI,CHA,111,46.4,21.9,6,46,24,8,5,1
2023-01-26,CHA,CHI,CHI,96,40.7,16.0,7,36,16,8,2,0
2023-01-26,HOU,CLE,HOU,95,51.3,23.8,10,36,24,5,6,0
2023-01-26,HOU,CLE,CLE,113,46.0,41.7,11,25,29,12,4,1
2023-01-26,LAC,SAS,LAC,138,58.4,47.4,6,31,26,9,9,1
2023-01-26,LAC,SAS,SAS,100,45.1,33.3,11,31,24,2,1,0
2023-01-26,PHX,DAL,PHX,95,40.7,40.6,13,37,24,4,6,0
2023-01-26,PHX,DAL,DAL,99,42.9,38.2,7,36,20,3,3,1
2023-01-27,GSW,TOR,GSW,129,55.6,41.9,5,38,40,5,1,1
2023-01-27,GSW,TOR,TOR,117,45.5,36.4,14,32,24,5,4,0
2023-01-27,IND,MIL,IND,131,55.1,39.4,5,33,22,10,4,0
2023-01-27,IND,MIL,MIL,141,53.1,41.9,14,36,32,11,3,1
2023-01-27,MIA,ORL,MIA,110,45.9,30.3,5,32,28,9,3,1
2023-01-27,MIA,ORL,ORL,105,47.8,35.3,2,38,21,5,3,0
2023-01-27,MIN,MEM,MIN,111,51.2,37.1,9,36,31,12,6,1
2023-01-27,MIN,MEM,MEM,100,40.9,24.2,15,32,22,14,2,0
2023-01-27,OKC,CLE,OKC,112,52.6,55.6,10,36,19,5,2,1
2023-01-27,OKC,CLE,CLE,100,44.3,27.6,11,26,27,9,5,0
2023-01-28,ATL,LAC,ATL,113,47.4,25.9,15,32,24,12,2,0
2023-01-28,ATL,LAC,LAC,120,52.5,48.7,6,31,25,5,5,1
2023-01-28,BKN,NYK,BKN,122,52.9,55.0,9,26,31,5,3,1
2023-01-28,BKN,NYK,NYK,115,51.1,35.7,14,31,19,4,4,0
2023-01-28,BOS,LAL,BOS,125,46.4,32.5,7,39,18,8,9,1
2023-01-28,BOS,LAL,LAL,121,44.8,28.6,11,36,30,4,0,0
2023-01-28,DET,HOU,DET,114,45.8,36.8,8,27,23,10,5,0
2023-01-28,DET,HOU,HOU,117,47.8,29.6,16,32,20,8,4,1
2023-01-28,MIN,SAC,MIN,117,52.5,45.9,9,35,25,5,2,1
2023-01-28,MIN,SAC,SAC,110,45.1,27.3,10,26,23,5,0,0
2023-01-28,NOP,WAS,NOP,103,42.4,27.6,8,34,21,9,8,0
2023-01-28,NOP,WAS,WAS,113,45.5,30.6,13,40,18,5,8,1
2023-01-28,ORL,CHI,ORL,109,49.4,35.7,6,30,29,5,0,0
2023-01-28,ORL,CHI,CHI,128,59.3,45.7,4,34,30,5,6,1
2023-01-28,PHI,DEN,PHI,126,51.7,51.4,12,27,31,10,2,1
2023-01-28,PHI,DEN,DEN,119,54.3,41.2,6,30,28,6,6,0
2023-01-28,POR,TOR,POR,105,52.6,29.2,3,24,18,3,6,0
2023-01-28,POR,TOR,TOR,123,52.2,33.3,15,30,24,6,3,1
2023-01-28,SAS,PHX,SAS,118,44.0,34.5,17,36,32,6,4,0
2023-01-28,SAS,PHX,PHX,128,48.5,33.3,17,35,31,7,6,1
2023-01-28,UTA,DAL,UTA,108,47.6,36.1,13,36,26,9,6,1
2023-01-28,UTA,DAL,DAL,100,43.8,39.1,7,24,26,7,3,0
2023-01-29,CHA,MIA,CHA,122,54.2,37.5,11,36,25,6,3,1
2023-01-29,CHA,MIA,MIA,117,48.4,32.3,10,26,26,11,0,0
2023-01-29,CLE,LAC,CLE,122,56.4,60.6,4,31,35,9,7,1
2023-01-29,CLE,LAC,LAC,99,41.6,10.5,15,30,17,6,0,0
2023-01-29,MEM,IND,MEM,112,48.3,24.3,15,26,29,10,8,1
2023-01-29,MEM,IND,IND,100,45.6,28.1,11,27,21,4,6,0
2023-01-29,MIL,NOP,MIL,135,55.2,39.5,12,45,27,7,4,1
2023-01-29,MIL,NOP,NOP,110,44.1,38.2,8,30,25,7,3,0
2023-01-30,BKN,LAL,BKN,121,47.4,39.0,12,38,24,8,9,1
2023-01-30,BKN,LAL,LAL,104,39.3,37.9,16,37,24,1,3,0
2023-01-30,DAL,DET,DAL,111,49.4,29.4,9,31,17,6,1,1
2023-01-30,DAL,DET,DET,105,45.6,35.9,9,31,18,9,6,0
2023-01-30,MIN,SAC,MIN,111,46.7,30.8,8,41,26,7,3,0
2023-01-30,MIN,SAC,SAC,118,47.5,30.0,10,40,20,15,3,1
2023-01-30,OKC,GSW,OKC,120,49.5,45.8,8,35,23,10,4,0
2023-01-30,OKC,GSW,GSW,128,51.1,42.6,6,38,37,9,4,1
2023-01-30,PHI,ORL,PHI,109,47.1,36.7,8,37,28,8,3,0
2023-01-30,PHI,ORL,ORL,119,42.4,37.9,15,35,23,11,6,1
2023-01-30,PHX,TOR,PHX,114,49.4,39.3,13,29,28,10,4,1
2023-01-30,PHX,TOR,TOR,106,44.9,27.3,16,28,19,9,4,0
2023-01-30,POR,ATL,POR,129,54.4,47.5,3,29,24,2,7,1
2023-01-30,POR,ATL,ATL,125,46.8,43.3,17,28,26,5,0,0
2023-01-30,SAS,WAS,SAS,106,43.3,24.1,14,29,26,6,6,0
2023-01-30,SAS,WAS,WAS,127,55.8,53.3,5,40,32,7,8,1
2023-01-31,CHI,LAC,CHI,103,49.4,50.0,6,45,26,6,6,0
2023-01-31,CHI,LAC,LAC,108,39.8,27.3,11,33,24,15,6,1
2023-01-31,CLE,MIA,CLE,97,48.2,27.5,5,34,32,9,6,0
2023-01-31,CLE,MIA,MIA,100,43.6,45.2,9,36,21,7,3,1
2023-01-31,DEN,NOP,DEN,122,49.4,44.4,10,34,33,7,3,1
2023-01-31,DEN,NOP,NOP,113,49.4,29.6,8,28,28,13,2,0
2023-01-31,MIL,CHA,MIL,124,41.0,34.1,16,50,18,7,8,1
2023-01-31,MIL,CHA,CHA,115,37.8,28.2,18,44,27,6,6,0
2023-01-31,NYK,LAL,NYK,123,44.9,20.6,13,32,27,6,3,0
2023-01-31,NYK,LAL,LAL,129,51.6,33.3,11,33,29,6,1,1
2023-02-01,BOS,BKN,BOS,139,57.6,48.1,11,46,28,4,4,1
2023-02-01,BOS,BKN,BKN,96,40.9,23.1,5,27,19,8,1,0
2023-02-01,HOU,OKC,HOU,112,43.6,30.4,24,41,20,6,12,1
2023-02-01,HOU,OKC,OKC,106,36.9,27.9,24,28,22,11,6,0
2023-02-01,MEM,POR,MEM,112,47.1,24.3,12,32,28,8,7,0
2023-02-01,MEM,POR,POR,122,47.1,38.9,9,32,24,3,5,1
2023-02-01,MIN,GSW,MIN,119,43.4,28.0,10,43,26,5,7,1
2023-02-01,MIN,GSW,GSW,114,41.8,31.4,9,49,21,7,4,0
2023-02-01,PHI,ORL,PHI,105,43.6,40.0,7,36,27,7,4,1
2023-02-01,PHI,ORL,ORL,94,37.9,15.8,12,34,12,10,4,0
2023-02-01,PHX,ATL,PHX,100,40.7,14.3,12,32,22,8,4,0
2023-02-01,PHX,ATL,ATL,132,57.1,57.6,6,39,32,6,5,1
2023-02-01,SAS,SAC,SAS,109,54.5,33.3,8,32,30,5,1,0
2023-02-01,SAS,SAC,SAC,119,53.3,29.6,6,28,25,10,3,1
2023-02-01,UTA,TOR,UTA,131,53.0,36.2,13,36,29,3,11,1
2023-02-01,UTA,TOR,TOR,128,45.5,43.5,25,27,27,11,2,0
2023-02-02,CHI,CHA,CHI,114,51.9,39.3,8,32,24,9,3,1
2023-02-02,CHI,CHA,CHA,98,41.9,20.0,16,29,19,6,4,0
2023-02-02,CLE,MEM,CLE,128,53.8,48.3,9,32,33,12,7,1
2023-02-02,CLE,MEM,MEM,113,47.1,43.5,11,33,22,8,5,0
2023-02-02,DAL,NOP,DAL,111,43.5,34.1,6,30,16,10,3,1
2023-02-02,DAL,NOP,NOP,106,50.0,25.0,12,38,27,6,5,0
2023-02-02,DEN,GSW,DEN,134,56.7,45.7,7,31,35,10,2,1
2023-02-02,DEN,GSW,GSW,117,50.6,50.0,10,32,25,4,4,0
2023-02-02,IND,LAL,IND,111,48.4,39.0,6,40,30,8,6,0
2023-02-02,IND,LAL,LAL,112,45.7,27.3,13,38,29,8,5,1
2023-02-02,MIL,LAC,MIL,106,43.3,24.3,8,45,16,2,0,1
2023-02-02,MIL,LAC,LAC,105,41.1,36.1,9,40,15,8,4,0
2023-02-02,NYK,MIA,NYK,106,48.2,33.3,11,33,25,8,0,1
2023-02-02,NYK,MIA,MIA,104,44.8,36.1,9,24,24,8,3,0
2023-02-03,BOS,PHX,BOS,94,38.7,26.3,3,40,18,5,3,0
2023-02-03,BOS,PHX,PHX,106,43.2,37.5,10,43,28,6,6,1
2023-02-03,DET,CHA,DET,118,51.2,43.8,12,39,27,7,3,1
2023-02-03,DET,CHA,CHA,112,44.4,26.5,8,29,22,16,2,0
2023-02-03,HOU,TOR,HOU,111,50.0,33.3,6,34,22,5,4,0
2023-02-03,HOU,TOR,TOR,117,45.6,38.5,13,30,21,9,7,1
2023-02-03,IND,SAC,IND,107,44.9,41.5,9,38,28,13,5,1
2023-02-03,IND,SAC,SAC,104,43.0,34.2,11,38,24,6,5,0
2023-02-03,MIN,ORL,MIN,120,46.0,36.4,12,29,21,7,7,0
2023-02-03,MIN,ORL,ORL,127,52.9,52.2,13,29,23,11,3,1
2023-02-03,SAS,PHI,SAS,125,58.4,33.3,9,26,32,8,0,0
2023-02-03,SAS,PHI,PHI,137,52.9,48.1,14,25,28,11,3,1
2023-02-03,UTA,ATL,UTA,108,45.1,29.5,13,37,20,4,2,0
2023-02-03,UTA,ATL,ATL,115,46.3,27.0,14,38,28,8,5,1
2023-02-03,WAS,POR,WAS,116,50.0,36.4,9,32,27,4,3,0
2023-02-03,WAS,POR,POR,124,48.9,41.5,11,27,25,5,2,1
2023-02-04,BKN,WAS,BKN,125,50.0,42.4,10,29,21,4,10,1
2023-02-04,BKN,WAS,WAS,123,48.1,46.4,6,33,22,10,3,0
2023-02-04,CHI,POR,CHI,129,60.0,46.2,6,35,32,6,3,1
2023-02-04,CHI,POR,POR,121,50.6,32.6,7,26,22,3,3,0
2023-02-04,DEN,ATL,DEN,128,50.5,39.5,12,36,32,14,6,1
2023-02-04,DEN,ATL,ATL,108,48.4,30.0,10,33,26,7,7,0
2023-02-04,DET,PHX,DET,100,43.2,38.1,9,21,23,8,2,0
2023-02-04,DET,PHX,PHX,116,56.0,47.8,10,36,34,10,2,1
2023-02-04,GSW,DAL,GSW,119,54.9,40.0,5,33,33,6,5,1
2023-02-04,GSW,DAL,DAL,113,45.9,35.0,10,29,22,9,1,0
2023-02-04,MIL,MIA,MIL,123,52.3,35.0,10,41,23,6,4,1
2023-02-04,MIL,MIA,MIA,115,44.6,25.8,13,31,23,9,2,0
2023-02-04,NOP,LAL,NOP,131,52.0,30.0,14,34,28,6,0,1
2023-02-04,NOP,LAL,LAL,126,47.9,34.4,13,31,30,4,3,0
2023-02-04,NYK,LAC,NYK,128,47.9,45.0,10,36,30,6,3,0
2023-02-04,NYK,LAC,LAC,134,47.8,43.2,9,37,24,8,4,1
2023-02-04,OKC,HOU,OKC,153,57.7,45.7,9,33,39,11,6,1
2023-02-04,OKC,HOU,HOU,121,50.6,33.3,9,25,29,4,8,0
2023-02-05,CHA,ORL,CHA,113,54.2,36.4,8,31,28,8,6,0
2023-02-05,CHA,ORL,ORL,119,46.2,34.8,18,34,25,6,2,1
2023-02-05,IND,CLE,IND,103,43.5,25.0,12,30,28,3,6,0
2023-02-05,IND,CLE,CLE,122,52.3,40.5,8,38,33,7,5,1
2023-02-05,MEM,TOR,MEM,103,48.7,37.0,8,36,25,10,9,0
2023-02-05,MEM,TOR,TOR,106,43.6,30.6,11,31,24,11,3,1
2023-02-05,MIN,DEN,MIN,128,55.2,37.0,5,29,33,7,3,1
2023-02-05,MIN,DEN,DEN,98,47.9,24.0,3,34,19,6,5,0
2023-02-05,NOP,SAC,NOP,136,56.5,53.8,12,36,26,11,3,1
2023-02-05,NOP,SAC,SAC,104,42.7,26.2,11,27,23,5,5,0
2023-02-05,NYK,PHI,NYK,108,43.0,33.3,14,35,21,5,1,1
2023-02-05,NYK,PHI,PHI,97,40.5,28.0,8,36,23,4,4,0
2023-02-06,BKN,LAC,BKN,116,48.8,51.6,8,34,21,4,5,0
2023-02-06,BKN,LAC,LAC,124,47.8,40.0,11,35,20,11,5,1
2023-02-06,CHI,SAS,CHI,128,56.2,27.3,7,42,27,10,6,1
2023-02-06,CHI,SAS,SAS,104,44.4,30.8,6,32,25,7,3,0
2023-02-06,DET,BOS,DET,99,42.5,27.3,9,33,22,9,6,0
2023-02-06,DET,BOS,BOS,111,47.0,43.2,10,41,25,2,5,1
2023-02-06,GSW,OKC,GSW,141,57.7,52.0,11,34,43,6,3,1
2023-02-06,GSW,OKC,OKC,114,48.4,34.4,7,29,21,8,3,0
2023-02-06,HOU,SAC,HOU,120,50.0,40.6,11,28,27,5,4,0
2023-02-06,HOU,SAC,SAC,140,58.4,51.2,7,28,38,9,5,1
2023-02-06,POR,MIL,POR,108,40.7,25.0,1,27,23,5,2,0
2023-02-06,POR,MIL,MIL,127,54.0,38.1,7,48,27,4,2,1
2023-02-06,UTA,DAL,UTA,111,47.1,19.4,10,27,21,4,4,0
2023-02-06,UTA,DAL,DAL,124,46.6,38.5,17,32,26,6,4,1
2023-02-06,WAS,CLE,WAS,91,42.7,21.4,7,30,20,8,5,0
2023-02-06,WAS,CLE,CLE,114,56.4,41.4,7,36,26,9,6,1
2023-02-07,BKN,PHX,BKN,112,48.1,32.1,5,31,25,11,2,0
2023-02-07,BKN,PHX,PHX,116,46.7,29.0,16,32,31,10,4,1
2023-02-07,DEN,MIN,DEN,146,62.4,48.1,6,38,44,12,5,1
2023-02-07,DEN,MIN,MIN,112,47.1,28.6,8,28,24,6,7,0
2023-02-07,LAL,OKC,LAL,130,57.6,45.2,6,35,27,8,3,0
2023-02-07,LAL,OKC,OKC,133,52.1,50.0,7,30,32,12,2,1
2023-02-07,MEM,CHI,MEM,104,48.1,33.3,5,34,22,10,7,1
2023-02-07,MEM,CHI,CHI,89,36.8,20.0,11,38,24,9,3,0
2023-02-07,NOP,ATL,NOP,116,49.5,37.5,13,34,28,8,2,1
2023-02-07,NOP,ATL,ATL,107,44.7,33.3,10,31,30,4,6,0
2023-02-07,ORL,NYK,ORL,98,46.8,24.0,9,32,23,4,4,0
2023-02-07,ORL,NYK,NYK,102,45.7,34.9,11,32,21,6,2,1
2023-02-08,BOS,PHI,BOS,106,52.6,54.3,5,39,25,2,5,1
2023-02-08,BOS,PHI,PHI,99,44.6,32.3,8,29,20,9,3,0
2023-02-08,CLE,DET,CLE,113,49.4,23.1,13,37,30,8,4,1
2023-02-08,CLE,DET,DET,85,37.0,25.0,9,23,19,8,6,0
2023-02-08,HOU,SAC,HOU,128,54.7,45.5,15,29,25,4,7,0
2023-02-08,HOU,SAC,SAC,130,50.0,33.3,10,21,29,10,4,1
2023-02-08,LAC,DAL,LAC,104,44.2,36.4,9,31,21,10,4,0
2023-02-08,LAC,DAL,DAL,110,52.6,48.6,8,36,26,7,6,1
2023-02-08,MIA,IND,MIA,116,46.8,31.6,15,33,21,7,3,1
2023-02-08,MIA,IND,IND,111,48.7,45.5,5,26,24,3,5,0
2023-02-08,POR,GSW,POR,125,55.1,29.6,12,35,25,6,3,1
2023-02-08,POR,GSW,GSW,122,47.4,42.9,10,22,31,11,2,0
2023-02-08,TOR,SAS,TOR,112,48.9,35.7,9,42,21,11,7,1
2023-02-08,TOR,SAS,SAS,98,40.2,28.1,7,32,24,11,4,0
2023-02-08,UTA,MIN,UTA,118,41.9,35.3,21,29,27,2,5,0
2023-02-08,UTA,MIN,MIN,143,57.1,53.5,8,39,35,6,6,1
2023-02-08,WAS,CHA,WAS,118,50.6,40.5,11,41,29,4,12,1
2023-02-08,WAS,CHA,CHA,104,41.9,29.0,12,28,23,11,5,0
2023-02-09,ATL,PHX,ATL,116,45.3,34.5,20,39,23,6,4,1
2023-02-09,ATL,PHX,PHX,107,45.3,23.3,9,26,24,14,10,0
2023-02-09,BKN,CHI,BKN,116,42.9,38.6,11,38,26,8,1,1
2023-02-09,BKN,CHI,CHI,105,46.2,19.2,8,38,15,4,2,0
2023-02-09,LAL,MIL,LAL,106,47.2,38.9,11,32,23,2,2,0
2023-02-09,LAL,MIL,MIL,115,45.5,25.5,16,35,24,5,7,1
2023-02-09,ORL,DEN,ORL,115,48.5,33.3,15,32,24,12,6,1
2023-02-09,ORL,DEN,DEN,104,46.4,30.3,7,32,24,6,5,0
2023-02-10,BOS,CHA,BOS,127,49.4,45.5,5,38,34,7,7,1
2023-02-10,BOS,CHA,CHA,116,48.4,34.8,11,36,26,9,6,0
2023-02-10,DET,SAS,DET,138,43.0,18.9,21,41,29,6,5,1
2023-02-10,DET,SAS,SAS,131,42.1,33.3,13,38,21,7,3,0
2023-02-10,IND,PHX,IND,104,42.4,28.2,11,27,23,9,3,0
2023-02-10,IND,PHX,PHX,117,46.2,30.3,19,34,25,13,2,1
2023-02-10,LAC,MIL,LAC,106,49.4,33.3,3,32,17,5,7,0
2023-02-10,LAC,MIL,MIL,119,50.0,43.6,9,40,28,8,4,1
2023-02-10,MEM,MIN,MEM,128,58.3,40.0,9,35,27,12,6,1
2023-02-10,MEM,MIN,MIN,107,46.6,40.5,7,28,25,7,4,0
2023-02-10,MIA,HOU,MIA,97,41.6,31.6,6,34,21,11,6,1
2023-02-10,MIA,HOU,HOU,95,41.7,23.3,10,37,23,11,4,0
2023-02-10,NOP,CLE,NOP,107,47.6,37.5,11,23,25,8,3,0
2023-02-10,NOP,CLE,CLE,118,56.5,35.7,12,29,28,9,5,1
2023-02-10,PHI,NYK,PHI,119,52.4,36.8,6,34,27,8,2,1
2023-02-10,PHI,NYK,NYK,108,53.1,34.4,4,31,23,1,5,0
2023-02-10,POR,OKC,POR,129,55.3,40.0,9,23,29,3,5,0
2023-02-10,POR,OKC,OKC,138,56.6,50.0,10,19,29,9,3,1
2023-02-10,SAC,DAL,SAC,114,54.2,33.3,5,33,21,2,4,0
2023-02-10,SAC,DAL,DAL,122,48.9,41.9,11,28,34,4,0,1
2023-02-10,TOR,UTA,TOR,116,45.1,35.3,9,31,28,11,3,0
2023-02-10,TOR,UTA,UTA,122,54.0,25.0,9,37,31,6,6,1
2023-02-11,ATL,SAS,ATL,125,48.5,38.5,14,34,29,9,6,1
2023-02-11,ATL,SAS,SAS,106,42.6,29.7,14,35,25,9,5,0
2023-02-11,BKN,PHI,BKN,98,40.2,32.5,12,30,23,7,6,0
2023-02-11,BKN,PHI,PHI,101,44.0,26.1,8,33,17,4,3,1
2023-02-11,CHA,DEN,CHA,105,47.1,25.0,5,32,25,11,8,0
2023-02-11,CHA,DEN,DEN,119,50.5,21.7,14,37,35,7,5,1
2023-02-11,CLE,CHI,CLE,97,41.9,25.7,10,29,26,9,4,1
2023-02-11,CLE,CHI,CHI,89,48.6,23.8,6,38,27,7,3,0
2023-02-11,GSW,LAL,GSW,103,41.7,27.3,7,36,31,11,6,0
2023-02-11,GSW,LAL,LAL,109,44.9,32.0,10,42,19,4,4,1
2023-02-11,NYK,UTA,NYK,126,45.3,33.3,20,32,18,6,4,1
2023-02-11,NYK,UTA,UTA,120,51.1,28.1,11,27,23,3,7,0
2023-02-11,ORL,MIA,ORL,103,42.5,37.9,12,32,22,12,5,0
2023-02-11,ORL,MIA,MIA,107,43.5,30.8,11,35,24,7,6,1
2023-02-11,SAC,DAL,SAC,133,51.0,25.0,11,39,22,9,0,1
2023-02-11,SAC,DAL,DAL,128,51.6,39.2,7,36,27,4,4,0
2023-02-11,WAS,IND,WAS,127,64.0,46.2,8,32,32,5,7,1
2023-02-11,WAS,IND,IND,113,45.3,35.0,17,16,27,8,3,0
2023-02-12,BOS,MEM,BOS,119,44.3,41.2,15,40,28,5,3,1
2023-02-12,BOS,MEM,MEM,109,50.0,35.3,3,31,24,4,5,0
2023-02-12,TOR,DET,TOR,119,48.3,36.7,13,27,21,5,8,1
2023-02-12,TOR,DET,DET,118,50.6,38.2,6,26,25,3,4,0
2023-02-13,CHA,ATL,CHA,144,63.1,54.1,3,32,36,5,5,1
2023-02-13,CHA,ATL,ATL,138,49.1,39.3,16,26,26,9,4,0
2023-02-13,CHI,ORL,CHI,91,40.7,14.3,10,34,17,8,3,0
2023-02-13,CHI,ORL,ORL,100,46.9,29.6,7,35,24,8,6,1
2023-02-13,CLE,SAS,CLE,117,56.4,32.1,11,25,21,8,6,1
2023-02-13,CLE,SAS,SAS,109,50.6,38.1,11,24,27,10,1,0
2023-02-13,DAL,MIN,DAL,121,51.2,33.3,9,24,21,5,1,0
2023-02-13,DAL,MIN,MIN,124,57.8,31.0,10,29,28,8,2,1
2023-02-13,GSW,WAS,GSW,135,58.4,50.0,11,23,40,10,0,1
2023-02-13,GSW,WAS,WAS,126,60.0,42.9,9,24,26,10,3,0
2023-02-13,IND,UTA,IND,117,50.5,32.4,8,24,30,11,7,0
2023-02-13,IND,UTA,UTA,123,50.6,45.5,11,35,24,5,3,1
2023-02-13,MIA,DEN,MIA,108,43.8,34.3,9,25,25,9,4,0
2023-02-13,MIA,DEN,DEN,112,57.9,39.3,6,33,34,3,4,1
2023-02-13,NYK,BKN,NYK,124,54.9,44.1,6,32,18,4,3,1
2023-02-13,NYK,BKN,BKN,106,44.9,41.4,10,29,18,3,3,0
2023-02-13,OKC,NOP,OKC,100,42.2,27.3,14,29,20,8,3,0
2023-02-13,OKC,NOP,NOP,103,52.7,30.0,4,29,19,13,8,1
2023-02-13,PHI,HOU,PHI,123,56.1,44.1,7,31,26,11,7,1
2023-02-13,PHI,HOU,HOU,104,40.7,25.0,15,27,17,10,2,0
2023-02-13,POR,LAL,POR,127,47.4,48.9,8,34,27,7,9,1
2023-02-13,POR,LAL,LAL,115,44.2,32.4,14,42,24,6,5,0
2023-02-14,LAC,GSW,LAC,134,53.3,47.2,12,24,33,5,4,1
2023-02-14,LAC,GSW,GSW,124,54.2,44.1,8,28,28,2,1,0
2023-02-14,MIL,BOS,MIL,131,47.8,42.9,10,42,29,6,3,1
2023-02-14,MIL,BOS,BOS,125,46.5,34.0,8,36,28,8,1,0
2023-02-14,PHX,SAC,PHX,120,56.8,31.8,8,29,33,12,4,1
2023-02-14,PHX,SAC,SAC,109,44.6,36.8,13,27,23,8,4,0
2023-02-14,POR,WAS,POR,101,41.9,28.6,12,25,20,9,5,0
2023-02-14,POR,WAS,WAS,126,57.0,51.5,5,39,28,5,2,1
2023-02-14,TOR,ORL,TOR,123,60.2,33.3,13,27,31,9,11,1
2023-02-14,TOR,ORL,ORL,113,51.2,41.9,9,20,26,6,2,0
2023-02-15,ATL,NYK,ATL,101,41.2,19.2,8,32,25,6,7,0
2023-02-15,ATL,NYK,NYK,122,46.9,32.6,10,45,16,2,4,1
2023-02-15,BKN,MIA,BKN,116,53.2,43.6,5,31,26,3,5,1
2023-02-15,BKN,MIA,MIA,105,45.8,28.6,12,29,19,4,3,0
2023-02-15,BOS,DET,BOS,127,53.3,46.7,8,35,30,10,5,1
2023-02-15,BOS,DET,DET,109,51.2,37.9,6,29,24,6,4,0
2023-02-15,CHA,SAS,CHA,120,44.8,40.0,15,43,26,8,12,1
2023-02-15,CHA,SAS,SAS,110,38.3,34.2,20,38,24,7,6,0
2023-02-15,DEN,DAL,DEN,118,57.1,35.5,6,37,34,7,5,1
2023-02-15,DEN,DAL,DAL,109,46.4,35.9,6,25,25,8,3,0
2023-02-15,IND,CHI,IND,117,47.6,41.9,6,35,27,6,5,1
2023-02-15,IND,CHI,CHI,113,48.8,42.9,6,32,23,10,6,0
2023-02-15,LAL,NOP,LAL,120,53.0,27.0,6,37,32,5,8,1
2023-02-15,LAL,NOP,NOP,102,43.8,28.0,13,37,24,5,3,0
2023-02-15,MEM,UTA,MEM,117,40.2,35.0,17,29,24,13,9,1
2023-02-15,MEM,UTA,UTA,111,46.2,33.3,15,46,24,2,8,0
2023-02-15,OKC,HOU,OKC,133,48.3,26.5,10,39,21,8,4,1
2023-02-15,OKC,HOU,HOU,96,33.7,27.0,14,33,20,5,7,0
2023-02-15,PHI,CLE,PHI,118,50.0,48.1,8,30,24,7,4,1
2023-02-15,PHI,CLE,CLE,112,50.0,33.3,10,25,23,7,5,0
2023-02-16,CHI,MIL,CHI,100,38.1,31.3,15,36,19,4,2,0
2023-02-16,CHI,MIL,MIL,112,45.5,38.3,9,43,24,4,7,1
2023-02-16,MIN,WAS,MIN,106,41.1,27.6,16,37,21,8,5,0
2023-02-16,MIN,WAS,WAS,114,45.3,40.0,13,36,25,13,6,1
2023-02-16,PHX,LAC,PHX,107,47.2,35.5,7,31,30,10,2,0
2023-02-16,PHX,LAC,LAC,116,48.8,32.4,8,35,29,8,2,1
2023-02-23,CLE,DEN,CLE,109,47.8,23.1,13,28,24,10,2,0
2023-02-23,CLE,DEN,DEN,115,46.4,47.2,18,29,30,7,4,1
2023-02-23,DAL,SAS,DAL,142,56.1,52.4,3,33,27,10,5,1
2023-02-23,DAL,SAS,SAS,116,52.3,40.0,10,35,30,4,1,0
2023-02-23,IND,BOS,IND,138,52.1,44.9,10,27,33,10,5,0
2023-02-23,IND,BOS,BOS,142,51.5,46.2,20,31,31,7,6,1
2023-02-23,LAL,GSW,LAL,124,48.8,53.3,10,48,30,8,3,1
